Ville,Chanson,Artiste,complete_address,lat,lng,spotify
Nagasaki,Nagasaki ne profite jamais,Sttellla,"Nagasaki,Japan",32.7503334,129.8778888,https://open.spotify.com/track/0iKzisQUWZv9ZSQErmJscz
Nancy,Nancy,Oldelaf,"Nancy,France",48.692054,6.184417,https://open.spotify.com/track/6RdeZTfvI4wN8BNiwUTP78
Nantes,Jean-François de Nantes,chanson paillarde,"Nantes,France",47.218371,-1.553621,
Nantes,Nantes,Barbara,"Nantes,France",47.218371,-1.553621,https://open.spotify.com/track/7qLLAXbb8an7Os2g5Wg8ON
Nantes,Nantes,Renan Luce,"Nantes,France",47.218371,-1.553621,https://open.spotify.com/track/0Doh0gges4OHxiUBMOFAvX
Nantes,Nantes,Beirut,"Nantes,France",47.218371,-1.553621,https://open.spotify.com/track/4JvclO8lNugobD1afavcYS
Nantes,Sur le pont de Nantes,chanson traditionnelle,"Nantes,France",47.218371,-1.553621,
Naples,À Naples il y a peu d'endroits pour s'asseoir,Vincent Delerm,"Naples,Metropolitan City of Naples,Italy",40.8517983,14.26812,
Naples,Naples au baiser de feu,Tino Rossi,"Naples,Metropolitan City of Naples,Italy",40.8517983,14.26812,https://open.spotify.com/track/6BJvOS5wwt2NGOVioNU5pD
"Naples,Italie",Napoli,Michèle Arnaud,"Naples,Metropolitan City of Naples,Italy",40.8517983,14.26812,https://open.spotify.com/track/0ueELQ1eexDO8GRienfgCK
Narbonne,La Petite Valse de Narbonne-Plage,Olivia Ruiz,"11100 Narbonne,France",43.184277,3.003078,https://open.spotify.com/track/65XjgNCc3hiTWK2eafFRvX
Narbonne,Narbonne,"mon amie,Charles Trenet","11100 Narbonne,France",43.184277,3.003078,
Narbonne,Narbonne-Plage,Florent Marchet,"11100 Narbonne,France",43.184277,3.003078,https://open.spotify.com/track/5NSrAh2gtCdsyjx51KfWe0
Nashville,Ma valise pour Nashville,Dorothée,"Nashville,TN,USA",36.1626638,-86.7816016,https://open.spotify.com/track/3PAYezLa5C5UbMrX412h3p
Nashville,Nashville Blues,Johnny Hallyday,"Nashville,TN,USA",36.1626638,-86.7816016,https://open.spotify.com/track/1tTkeJKJFUQ98mdCNvEwpY
Nashville,Nashville ou Belleville,Eddy Mitchell,"Nashville,TN,USA",36.1626638,-86.7816016,https://open.spotify.com/track/21iNNRHUbzIhgEHLwg1xiz
Nevers,Nevers était si bleu,les Wampas,"58000 Nevers,France",46.99089600000001,3.162845,https://open.spotify.com/track/5WhFP8OQSGgE5eS19BCOq8
New York,Il est six heures ici et midi à New York,Léo Ferré,"New York,NY,USA",40.7127753,-74.0059728,
New York,J'ai rêvé New York,Yves Simon,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/26EHNX3akzmMW0dLRWcVoi
New York,Manhattan-Kaboul,Renaud et Axelle Red,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/6Ac6dm7kYDDmIu8DEit3Lh
New York,New York,Jean-Michel Caradec,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/06pzafAsncwfiht9HF2dMp
New York,New York,Pierre Rapsat,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/08E8NvYVF4z6hjmtx9lYD5
New York,New York,"New York,Liza Minnelli ","New York,NY,USA",40.7127753,-74.0059728,
New York,New York,Frank Sinatra,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/4ODWgs1CVAZKDbryEodjiz
New York,New York 31,Michel Legrand,"New York,NY,USA",40.7127753,-74.0059728,
New York,New York avec toi,Téléphone,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/3MzqZDQInpsxboLy33uMct
New York,New York USA,Serge Gainsbourg,"New York,NY,USA",40.7127753,-74.0059728,https://open.spotify.com/track/3pRqNLyh481h4CSSTbk2FB
New York,Paris-New York,"N.Y-Paris,Jacques Higelin","New York,NY,USA",40.7127753,-74.0059728,
Nice,Nice,"baie des Anges,Dick Rivers","Nice,France",43.7101728,7.261953200000001,
Nice,Very Nice,Claude Nougaro,"Nice,France",43.7101728,7.261953200000001,https://open.spotify.com/track/2Do5wopZ8nK3XcClOO07f9
Nogent-sur-Marne,Nogent-sur-Marne,Dick Annegarn,"Nogent-sur-Marne,France",48.83763099999999,2.481699,https://open.spotify.com/track/2Eiy40TMW9CQ6FcpUP6qW9
Oran,Oran,Alain Chamfort,"Oran,Algeria",35.6987388,-0.6349319,https://open.spotify.com/track/0PMU1VkdTNY1SdawTRLKQX
"Orange,France",Le Prince d'Orange,Malicorne,"84100 Orange,France",44.1380989,4.807511,https://open.spotify.com/track/03Wo1KGCswoSzh7Gtdn8pi
New Orleans,À New Orleans,Johnny Hallyday,"New Orleans,USA",29.972274,-90.070402,https://open.spotify.com/track/5VWGGESkJMTCzXsEJ6xpTm
New Orleans,New Orleans,Ludwig von 88,"New Orleans,USA",29.972274,-90.070402,https://open.spotify.com/track/7GugEAIbu3QUFq8LdkT8tG
Orleans,À Orléans on aime le cinéma,Patrick Ferrer,"Orléans,France",47.902964,1.909251,https://open.spotify.com/track/0r9RvAHMDpyv1cHAoAv7dL
Orleans,La demoiselle d'Orléans,Mireille Mathieu,"Orléans,France",47.902964,1.909251,
Orleans,Orléans,Serge Kerval,"Orléans,France",47.902964,1.909251,
Orleans,Orléans,Liliane Riboni,"Orléans,France",47.902964,1.909251,
Orleans,Orléans 1969,Claude Fonfrède et Jacqueline Pons,"Orléans,France",47.902964,1.909251,
Orleans,Yaourt au vinaigre d'Orléans,Un département,"Orléans,France",47.902964,1.909251,
"Orly,France",Dimanche à Orly,Gilbert Bécaud,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/3PhNkBcMD7OsimgkiIEdB0
"Orly,France",Dimanche à Orly,Renan Luce,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/0m1u47aJl8HmNQtlV3zYic
"Orly,France",Escale à Orly (Brève rencontre),Patachou,"Orly,France",48.745193,2.401373,
"Orly,France",Minuit Orly,Jeanne Moreau,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/4kyKv1PDEku8K9dNIyy0yv
"Orly,France",Minuit Orly,Helena Noguerra,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/3jDN4S9fDjBjISe5NiN1XT
"Orly,France",Orly,Jacques Brel,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/3hFteqnpYlikHHxyKNvWss
"Orly,France",Orly,Pierre Bachelet,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/7CUCGtPHqjTO566CZ04PK5
"Orly,France",Orly,Florent Pagny,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/3XPElt1PzhwAzYDIBUzhVb
"Orly,France",Orly,Laurence Revey,"Orly,France",48.745193,2.401373,
"Orly,France",Orly,Anne Sylvestre,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/4dHb94I69J2fccmtR4RJOg
"Orly,France",Orly,Serge Rezvani,"Orly,France",48.745193,2.401373,
"Orly,France",Orly,Jean Arnulf,"Orly,France",48.745193,2.401373,
"Orly,France",Orly,Liliane Riboni,"Orly,France",48.745193,2.401373,
"Orly,France",Orly-bar,Jean-Roger Caussimon,"Orly,France",48.745193,2.401373,https://open.spotify.com/track/3yhzHMJ6ZdK3iTzUuilWh3
Ostende,À Ostende,Alain Bashung,"8400 Ostend,Belgium",51.21543,2.928656,https://open.spotify.com/track/0Op9hiiQRFafSkihpruB9a
Ouagadougou,Viva Ouagadougou,Alain Barrière,"Ouagadougou,Burkina Faso",12.3714277,-1.5196603,
Palaiseau,Le Tango de Massy-Palaiseau,Renaud,"91120 Palaiseau,France",48.714509,2.245748,https://open.spotify.com/track/6StoTjndOkWJohkkrh5L9P
Massy,Le Tango de Massy-Palaiseau,Renaud,"Massy,France",48.730095,2.270506,https://open.spotify.com/track/6StoTjndOkWJohkkrh5L9P
Pantin,Jean-Marie de Pantin,Maurice Fanon,"93500 Pantin,France",48.894533,2.40963,https://open.spotify.com/track/3j1b1BPN8ysFvpnVDTnEw9
Paris,Paris-New York,"N.Y-Paris,Jacques Higelin","Paris,France",48.856614,2.3522219,
Paris,Paris-Strasbourg,Laurent Voulzy,"Paris,France",48.856614,2.3522219,
Paris,Paris-Wellington,Valérie Lagrange,"Paris,France",48.856614,2.3522219,
Corbeil,Paris-Corbeil,Boulevard des airs,"91100 Corbeil-Essonnes,France",48.6102599,2.474805,https://open.spotify.com/track/1RqCoU95P0HRNa87SeyDfn
Paris,Paris-Corbeil,Boulevard des airs,"91100 Corbeil-Essonnes,France",48.856614,2.3522219,https://open.spotify.com/track/1RqCoU95P0HRNa87SeyDfn
Peille,Peille,Léo Ferré,"06440 Peille,France",43.8044878,7.403464800000001,
Perpignan,À la gare de Perpignan,Charles Trenet,"Perpignan,France",42.6886591,2.8948332,https://open.spotify.com/track/2tnjH78ttbekGxuiYIvw64
Perpignan,Y a pas de métro à Perpignan,Charlotte Julian,"Perpignan,France",42.6886591,2.8948332,
Piree,Les Enfants du Pirée,Dalida,"Kastoros 78,Pireas 185 45,Greece",37.95010449999999,23.6380928,https://open.spotify.com/track/6eRZeImGXNCy1HImX0Vy0C
Pondichery,Pondichéry,Renaud,"Puducherry,India",11.9415915,79.8083133,https://open.spotify.com/track/3Bl2TyCbYeW3n3IxmALxKO
Pontoise,Dernier train pour Pontoise,Les Wampas,"Pontoise,France",49.050966,2.100645,https://open.spotify.com/track/4X90RjX8KJRguugx1scHr8
Portbail,Portbail,Alain Souchon,"50580 Portbail,France",49.335659,-1.700023,https://open.spotify.com/track/5FJa3QGvspwn6kQYjDa15x
Porto-Vecchio,Porto-Vecchio,Julien Doré,"20137 Porto-Vecchio,France",41.591369,9.278311,https://open.spotify.com/track/46PIncJ42Zirjj01wSru2y
"Portofino,Italie",Love in Portofino,Dalida,"16034 Portofino,Metropolitan City of Genoa,Italy",44.3031559,9.2097879,https://open.spotify.com/track/0cgcD73SD4nFdTK2oKofzW
Portsall,Portsall,Jean-Michel Caradec,"Portsall,29830 Ploudalmézeau,France",48.557505,-4.698694,https://open.spotify.com/track/5vtXSy6ephJqsclrEhVMDl
"Portsmouth,UK",Portsmouth,Françoiz Breut,"Portsmouth,UK",50.8197675,-1.0879769,https://open.spotify.com/track/4wvsFDyQOurUDfE3Dd6IzZ
Prague,Prague,Rika Zaraï,"Prague,Czechia",50.0755381,14.4378005,
Périgueux-le-Vieux,Périgueux-le-Vieux,Joan-Pau Verdier,"17 Rue Tourville,24000 Périgueux,France",45.1832392,0.7238987,
Québec,Entre Québec et Montréal,Georges Dor,"Quebec,Canada",52.9399159,-73.5491361,
Québec,Hymne à Québec,Loco Locass,"Quebec,Canada",52.9399159,-73.5491361,
Québec,Jouez Québec,Robert Charlebois,"Quebec,Canada",52.9399159,-73.5491361,
Québec,Québec-Montréal,Gilles Vigneault,"Quebec,Canada",52.9399159,-73.5491361,
Reims,Reims,Louis Garrel,"Reims,France",49.258329,4.031696,https://open.spotify.com/track/6DI4fEwKnS91qvhc5D4hq4
Requista,Nadalet de Réquista,chanson traditionnelle occitane,"12170 Réquista,France",44.031595,2.538831,
Rimini,Rimini,les Wampas,"Rimini,Province of Rimini,Italy",44.0678288,12.5695158,https://open.spotify.com/track/5xo1GjsebrOd1iUVoJ6SEK
Rio de Janeiro,Je vais à Rio,Claude François,"Rio de Janeiro,State of Rio de Janeiro,Brazil",-22.9068467,-43.1728965,https://open.spotify.com/track/5EMqO0RbL4pm5uVBnE8pTo
Rio de Janeiro,L'Incendie à Rio,Sacha Distel,"Rio de Janeiro,State of Rio de Janeiro,Brazil",-22.9068467,-43.1728965,https://open.spotify.com/track/0RxReeVQgc3coqIVTvWaoG
Rio de Janeiro,Rio de janvier,Gold,"Rio de Janeiro,State of Rio de Janeiro,Brazil",-22.9068467,-43.1728965,https://open.spotify.com/track/6NNL4fbDX6ggNj9i4YIRfi
Rio de Janeiro,Rio do Brasil,Dalida,"Rio de Janeiro,State of Rio de Janeiro,Brazil",-22.9068467,-43.1728965,https://open.spotify.com/track/2P61adBgJV5S7PjPQ1EgSS
Rio de Janeiro,Si tu vas à Rio,Dario Moreno,"Rio de Janeiro,State of Rio de Janeiro,Brazil",-22.9068467,-43.1728965,https://open.spotify.com/track/3IpN4w5HAStXjJ1PNihtlc
Rocamadour,Rock Amadour,Gérard Blanchard,"46500 Rocamadour,France",44.79938300000001,1.617901,https://open.spotify.com/track/02OBAvTPZCGllEfwT66OUn
Roissy,Roissy,Florent Marchet et Jane Birkin,"95700 Roissy-en-France,France",49.00363,2.516978,
Rome,Les Routes de Rome,Michel Sardou,"Rome,Metropolitan City of Rome,Italy",41.9027835,12.4963655,https://open.spotify.com/track/21seAMHsbjG7K4ix0uXrEj
Rome,Va dire à Rome,"Jérôme Collet,extrait du spectacle musical Spartacus le gladiateur","Rome,Metropolitan City of Rome,Italy",41.9027835,12.4963655,
Rome,Week-End à Rome,Étienne Daho,"Rome,Metropolitan City of Rome,Italy",41.9027835,12.4963655,https://open.spotify.com/track/0hMUcAdD9QT8apFfjv26A5
"Rome,Italie",Roma,Déportivo,"Rome,Metropolitan City of Rome,Italy",41.9027835,12.4963655,https://open.spotify.com/track/7mV0PGslgafpQJAc6X5S6v
Rotterdam,Rotterdam,Léo Ferré,"Rotterdam,Netherlands",51.9244201,4.4777326,https://open.spotify.com/track/0DQgpj5k2s9aJ9LZ6JQdjz
Rotterdam,Rotterdam,Pascal Danel,"Rotterdam,Netherlands",51.9244201,4.4777326,https://open.spotify.com/track/7obgll2WOOp9xB5Essiwdt
Rouen,La Seine et Rouen,Guy Bontempelli,"Rouen,France",49.44323199999999,1.099971,https://open.spotify.com/track/0GtVFbkA7yazZaJ1n7eUl7
Royan,Royan,Frànçois and the Atlas Mountains,"17200 Royan,France",45.623027,-1.043182,https://open.spotify.com/track/5oDNfTnNClOyD40Nu6iFQG
Saigon,Saigon,La Souris déglinguée,"Ho Chi Minh City,Vietnam",10.8230989,106.6296638,https://open.spotify.com/track/0uf8UFbaEEUmm29ceovZX7
Saigon,Saigon Indochine,Philippe Chatel,"Ho Chi Minh City,Vietnam",10.8230989,106.6296638,
Saint-Denis,Saint-Denis,Grand Corps Malade,"Saint-Denis,France",48.936181,2.357443,https://open.spotify.com/track/2PTmBINQ8738rxaTruWmTI
Saint-Jean-du-Doigt,Saint-Jean-du-Doigt,Thomas Fersen,"29630 Saint-Jean-du-Doigt,France",48.694525,-3.772983,https://open.spotify.com/track/3VnB4fk2AVpm1PjPMZMQea
Saint-Malo,"À Saint-Malo,beau port de mer","chanson folklorique""","Saint-Malo,France",48.649337,-2.025674,
Saint-Malo,Jean-Marie de Saint-Malo,Colette Renard,"Saint-Malo,France",48.649337,-2.025674,
Saint-Malo,Les Tours de Saint-Malo,Anne Vanderlove,"Saint-Malo,France",48.649337,-2.025674,https://open.spotify.com/track/72A1p2JDHDwEiblFXXD7W9
Saint-Malo,Saint-Paul-de-Vence,Yves Montand,"Saint-Malo,France",48.649337,-2.025674,https://open.spotify.com/track/5YfvikLLmJANcQcpqqumdI
Saint-Pétersbourg,Saint-Pétersbourg,Desireless,"St Petersburg,Russia",59.9310584,30.3609096,
Saint-Pétersbourg,Saint-Pétersbourg,Damien Saez,"St Petersburg,Russia",59.9310584,30.3609096,
Saint-Tropez,Douliou douliou Saint-Tropez,"Geneviève Grad,du film Le Gendarme de Saint-Tropez","83990 Saint-Tropez,France",43.2676808,6.640710899999999,
Saint-Tropez,Saint-Tropez (Trop aisé),La Caravane Passe,"83990 Saint-Tropez,France",43.2676808,6.640710899999999,https://open.spotify.com/track/71mom7NqE3CZcLATQS8DAT
Saint-Tropez,Twist à Saint-Tropez,Les Chats sauvages,"83990 Saint-Tropez,France",43.2676808,6.640710899999999,https://open.spotify.com/track/5zUJlRQyzxw09Jv1hDgL5h
Saint-Étienne,Saint-Étienne,Bernard Lavilliers,"Saint-Étienne,France",45.439695,4.3871779,https://open.spotify.com/track/6qO7Bn1Yslo4poftlVQYwV
San Francisco,San Francisco,Frédéric François,"San Francisco,CA,USA",37.7749295,-122.4194155,
San Francisco,San Francisco,Johnny Hallyday,"San Francisco,CA,USA",37.7749295,-122.4194155,https://open.spotify.com/track/5w8cANLDCYItdnSfWl007d
San Francisco,San Francisco,Maxime Le Forestier,"San Francisco,CA,USA",37.7749295,-122.4194155,https://open.spotify.com/track/4EucYViqJKQ4lCECHnec1P
San Francisco,San Francisco,Alexandre Poulin,"San Francisco,CA,USA",37.7749295,-122.4194155,https://open.spotify.com/track/7cUX0Wld7JLvAxzHUm0OG3
San Francisco,San Francisco,"l'année dernière,Gérard Manuel","San Francisco,CA,USA",37.7749295,-122.4194155,
Santiago,À Santiago,Jean Ferrat,"Santiago,Santiago Metropolitan Region,Chile",-33.4488897,-70.6692655,https://open.spotify.com/track/2XkAP1OeohK9vxiAdqLpDU
Sarcelles,Le Playboy de Sarcelles,Stomy Bugsy,"95200 Sarcelles,France",48.997347,2.378493,
Saumur,Saumur,Trust,"49400 Saumur,France",47.260135,-0.08089299999999999,https://open.spotify.com/track/37fqUYgfXzkS1So7G9zqvN
"Schengen,Luxembourg",Schengen,Raphael,"Schengen,Luxembourg",49.4709461,6.365046,https://open.spotify.com/track/2FhPBUUCo9usXYcXOaLwFX
Seveso,Seveso,Luke,"20822 Seveso,Province of Monza and Brianza,Italy",45.649339,9.144423699999999,https://open.spotify.com/track/4j0BSjh6ngPakRE7DHFtcK
Seville,Miracle à Séville,Juliette Gréco,"Seville,Spain",37.3890924,-5.9844589,https://open.spotify.com/track/07Vx2FXj1YXZi2WZ2NJdLV
Seville,Près des remparts de Séville,"air de l'opéra Carmen de Georges Bizet,Henri Meilhac,Ludovic Halévy","Seville,Spain",37.3890924,-5.9844589,
Shanghai,De Shanghai à Bangkok,Barbara,"Shanghai,China",31.230416,121.473701,https://open.spotify.com/track/1VNmg5sl7D9mCD1wfD7OMK
Shanghai,Shanghai,Indochine,"Shanghai,China",31.230416,121.473701,
Shannon,La Fille de Shannon,France Gall,"112,3758,3150 E 41st St,Tulsa,OK 74105,USA",36.103771,-95.941394,https://open.spotify.com/track/0Bd2sxzVYUYbwWjtrwXvnl
Sherbrooke,La Footballeuse de Sherbrooke,Mickey 3D,"Sherbrooke,QC,Canada",45.4041718,-71.8929107,https://open.spotify.com/track/1w1BgSriuA2A6xMthpg9Cl
Sidi Fredj,Sidi Ferouch,Alain Souchon,"Sidi Fredj,Staoueli,Algeria",36.7571141,2.8465008,https://open.spotify.com/track/5Xm4YiqPo9IquXk3dTCWoI
Sousse,Hier à Sousse,Alain Bashung,"Sousse,Tunisia",35.8245029,10.634584,https://open.spotify.com/track/1szNWsZNQMgNgqGxsvtOqG
Spezet,Les Ravers de Spézet,Les Wampas,"29540 Spézet,France",48.19249199999999,-3.71643,https://open.spotify.com/track/2pWCFG1naLYLb6E9BrLuq6
Steffisburg,Le Männerchor de Steffisburg,Jean Villard-Gilles,"Steffisburg,Switzerland",46.7788438,7.6347832,
Stockholm,Stockholm,Jean-Louis Aubert,"Stockholm,Sweden",59.32932349999999,18.0685808,https://open.spotify.com/track/1vObtcddrbpFRrORdF57yf
Stockholm,Stockholm,Oldelaf,"Stockholm,Sweden",59.32932349999999,18.0685808,https://open.spotify.com/track/1fXbx41JqlrE1hZJFgcLRH
Strasbourg,Paris-Strasbourg,Laurent Voulzy,"Strasbourg,France",48.5734053,7.752111299999999,
Strasbourg,Un dimanche à Strasbourg,les Wampas,"Strasbourg,France",48.5734053,7.752111299999999,https://open.spotify.com/track/4dOiZrsO7q9lJ5ni98eX3v
"Syracuse,Italie",Syracuse,Henri Salvador,"96100 Syracuse,Province of Syracuse,Italy",37.0754739,15.2865861,https://open.spotify.com/track/5B81EKGM8qkDB7JDucD6bj
São Paolo,São Paolo,La Rue Ketanou,"São Paulo,State of São Paulo,Brazil",-23.5505199,-46.63330939999999,https://open.spotify.com/track/4zMPVMfEQOnVs7MPego6E9
Sète,Supplique pour être enterré à la plage de Sète,Georges Brassens,"34200 Sète,France",43.4078758,3.7008219,https://open.spotify.com/track/5BCkyOcYqyZGc7eXJeXRjI
"Tanger,Maroc",Un automne à Tanger,Hubert-Félix Thiéfaine,"Tangier,Morocco",35.7594651,-5.833954299999999,https://open.spotify.com/track/1i9IUfXJZyEJWt2AmL3Hu9
Taormina,Taormina,Jean-Louis Murat,"98039 Taormina,Province of Messina,Italy",37.8516366,15.2853127,https://open.spotify.com/track/2fnSjI2TjxoPXvygnu2zUX
Tarifa,Tarifa,Françoiz Breut,"11380 Tarifa,Cádiz,Spain",36.0143209,-5.6044497,https://open.spotify.com/track/3lB9azgwQrIABnzMsbi0XJ
Tchernobyl,Retour à Tchernobyl,Alain Deneuville,"Chornobyl,Kyiv Oblast,Ukraine",51.2763027,30.2218992,
Tokyo,A Tokyo,Le Grand Jojo,"Tokyo,Japan",35.6761919,139.6503106,
Tokyo,Les Belges à Tokyo,Le Grand Jojo,"Tokyo,Japan",35.6761919,139.6503106,
Tokyo,Tokyo,"la nuit,Lescop","Tokyo,Japan",35.6761919,139.6503106,
Tombouctou,Tombouctou,Alain Chamfort,"Timbuktu,Mali",16.7665887,-3.0025615,https://open.spotify.com/track/71TyzGdxytzBkEGm9Cucs3
Tombouctou,Tombouctou,Sylvain Lelièvre,"Timbuktu,Mali",16.7665887,-3.0025615,https://open.spotify.com/track/0MfigEIu4GgNLzb3bAYEKT
Toronto,Lettre de Toronto,Sylvain Lelièvre,"Toronto,ON,Canada",43.653226,-79.3831843,https://open.spotify.com/track/5064ouUazpwCgvQ8IhYJLF
Torremolinos,Torremolinos,Sttellla,"Municipality of Torremolinos,Málaga,Spain",36.6265566,-4.5160396,https://open.spotify.com/track/4VLU9C67w7YiVktirXJDj8
Toulon,À Toulon,Andrex,"Toulon,France",43.124228,5.928,https://open.spotify.com/track/3TMjp7zrYennaqsC22lXq7
Toulon,À Toulon,Josy Andrieu,"Toulon,France",43.124228,5.928,https://open.spotify.com/track/3Zt7Y21nm6PMfQdYGPJz4z
Toulon,À Toulon,Claude Robin,"Toulon,France",43.124228,5.928,
Toulon,À Toulon,Maria de Rossi,"Toulon,France",43.124228,5.928,https://open.spotify.com/track/2AAWtfKOyNRz9yY2NgkK7y
Toulon,Les Marins de Toulon,Maurice Fanon,"Toulon,France",43.124228,5.928,
Toulon,Toulon,Babord Amures,"Toulon,France",43.124228,5.928,https://open.spotify.com/track/5Lq4CVJoACdlNWrHST1sbF
Toulon,Toulon,Jean Guidoni,"Toulon,France",43.124228,5.928,https://open.spotify.com/track/5eWNPy8NpmCKiL2mB4afcJ
Toulouse,L'Adieu (Toulouse),Bruno Brel,"Toulouse,France",43.604652,1.444209,
Toulouse,Monsieur de Toulouse,Images,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/5wmaz9IeT2ufkoRS5vOfMy
Toulouse,Ô Toulouse,"Claude Nougaro,Nicole Croisille,Serge Lama,Maurane,Patrick Sébastien","Toulouse,France",43.604652,1.444209,
Toulouse,Toulouse,Bigflo et Oli,"Toulouse,France",43.604652,1.444209,
Toulouse,Toulouse,Karim Kacel,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/2Hm8ulj1bQNPtTEgFF2YXY
Toulouse,Toulouse,Mike Shannon,"Toulouse,France",43.604652,1.444209,
Toulouse,Toulouse,Les Wampas,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/01zgLKzVW1qshcyFtSCyVO
Toulouse,Toulouse,Zebda,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/1wSKcq38Y9c87TW37p4Cqu
Toulouse,Toulouse est sarrazine,Fabulous Trobadors,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/5Y6Or7x77ruzIZYGqJvGpT
Toulouse,Toulouse to win,Claude Nougaro,"Toulouse,France",43.604652,1.444209,https://open.spotify.com/track/0tAozj0XEOWrVJWimm3EOv
Tunis,Tunis,Barbara Carlotti,"Tunis,Tunisia",36.8064948,10.1815316,https://open.spotify.com/track/3vStRjBSEuy1QP1Oj7VOiq
Tunis,Tunis,Holden,"Tunis,Tunisia",36.8064948,10.1815316,https://open.spotify.com/track/0M5nBvs0pFCYLtZXvuSdgh
Tunis,Tunis 2011,Michel Bühler,"Tunis,Tunisia",36.8064948,10.1815316,https://open.spotify.com/track/6jRx6fpUgyatXgTzgJ7hSl
Vaison-la-Romaine,Vaison-la-Romaine,Jean-Louis Murat,"84110 Vaison-la-Romaine,France",44.240968,5.075197999999999,https://open.spotify.com/track/7ELElRXEPPoZv8X2wNskvH
"Valencia,Espagne",Valencia,Mistinguett,"Valencia,Spain",39.4699075,-0.3762881,https://open.spotify.com/track/1XPFfKm55GQvvrsOv21C4o
"Valparaiso,Chili",Valparaíso,Dominique A,"Valparaíso,Chile",-33.047238,-71.61268849999999,https://open.spotify.com/track/53NyNCPypAkznDeAlqSxHf
Vancouver,Vancouver,Véronique Sanson,"Vancouver,BC,Canada",49.2827291,-123.1207375,https://open.spotify.com/track/0XNuFNeBb1jFJwiHuK6Wkl
Vannes,À Vannes,Françoise Hardy,"Vannes,France",47.658236,-2.760847,https://open.spotify.com/track/2eak6xjHTlRGr2iucNAkxI
Varsovie,Le Pianiste de Varsovie,Gilbert Bécaud,"Warsaw,Poland",52.2296756,21.0122287,https://open.spotify.com/track/4hNfH6oQY8U4FcCfDMRmAx
Varsovie,Les Remparts de Varsovie,Jacques Brel,"Warsaw,Poland",52.2296756,21.0122287,https://open.spotify.com/track/4zaXyVGdT0masuSdI2OE2A
Varsovie,Neige à Varsovie,Damien Saez,"Warsaw,Poland",52.2296756,21.0122287,
Varsovie,Varsovie,Damien Saez,"Warsaw,Poland",52.2296756,21.0122287,
Vegas,Johnny à Vegas,Michel Delpech,"Las Vegas,NV,USA",36.1699412,-115.1398296,https://open.spotify.com/track/6F2fxnJaOPGmAhUcEExjSk
Vegas,Ma Las Vegas parano,Merzhin,"Las Vegas,NV,USA",36.1699412,-115.1398296,https://open.spotify.com/track/6C93sLWfbdqzR4eAyMYbey
Vegas,Rencontre à Las Vegas,Christophe,"Las Vegas,NV,USA",36.1699412,-115.1398296,
Vendome,Le Carillon de Vendôme,chanson traditionnelle,"41100 Vendôme,France",47.792551,1.065343,
Venise,Adieu Venise provençale,Alibert,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/0VNW0QpapAPDxKjO7341dF
Venise,De Venise à Capri,Frédéric François,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/3Xd2g4I1o7SXZoQ5f7grL9
Venise,Elle voulait qu'on l'appelle Venise,Julien Clerc,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/3D0pWlUZ8l6NJqSTimQvs2
Venise,La chanson de Venise,Nicole Louvier,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/173LjUxiiwPNswevhE8aqq
Venise,Les Gondoles à Venise,Sheila et Ringo,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/5bvTNAfcJrsNJ9QJdkqgSd
Venise,L'invitation à Venise,Nilda Fernandez,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/2SXMFNKDcxg6eFnVaDDOj8
Venise,Mort à Venise,Jean Guidoni,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,
Venise,Que c'est triste Venise,Charles Aznavour,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/4ciRwt5dGHKKm8Et8r1xJ0
Venise,Venise,Yves Duteil,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/5SOhtbeJyvtfjHEdpShrMN
